,PrimaryPropertyType,Neighborhood,YearBuilt,NumberofBuildings,NumberofFloors,PropertyGFAParking,ENERGYSTARScore,Latitude,Longitude,PropertyGFATotalLog,SiteEnergyUse(kBtu)Log,TotalGHGEmissionsLog
519,BUREAU,GREATER,1951,1.0,2.0,0.0,68.5,47.587219085,-122.32216895,5.052678554779688,6.986359349605733,2.1150026426547184
520,BOUTIQUE,GREATER,1960,1.0,1.0,0.0,95.0,47.58690566,-122.32500485,5.043806171240682,6.008272422816999,0.8515613937708173
521,Warehouse,GREATER,1951,1.0,4.0,0.0,93.0,47.58529488,-122.3252105,5.175746582026732,6.411939061427212,1.9475136841437624
522,Warehouse,GREATER,1951,1.0,3.0,0.0,11.0,47.580387509999994,-122.32533895,4.992199929795585,6.814630959355506,1.9140616960104788
523,BOUTIQUE,GREATER,1970,1.0,1.0,0.0,53.0,47.58091924,-122.32300595000001,4.926445347818389,6.463121600360913,1.306449650075891
524,BOUTIQUE,GREATER,1961,1.0,1.0,0.0,21.0,47.570388144999995,-122.3267996,4.865311296319517,6.624162937939172,2.043579582366011
525,BOUTIQUE,GREATER,1928,1.0,2.0,0.0,72.0,47.57939496,-122.328374,4.754929045544975,6.298861134801715,1.70058003059866
526,Warehouse,GREATER,1931,1.0,2.0,0.0,13.5,47.582168550000006,-122.3284335,4.786751422145561,6.71378143092715,2.272834101406946
527,BOUTIQUE,GREATER,1987,1.0,1.0,0.0,78.0,47.58747549,-122.32687615,5.048861134175054,6.272499651151419,1.588654004796732
528,OTHER,GREATER,1986,3.0,2.0,0.0,72.0,47.590640504999996,-122.32836875000001,4.80375746706719,6.848489465870374,2.2157667137807513
529,RESIDENCE,GREATER,1930,2.0,2.0,18860.0,72.0,47.594315835,-122.32839105,5.036441245998861,6.562294996144067,1.4056005686354278
530,BOUTIQUE,WEST,1970,1.0,1.0,35545.0,93.0,47.691964225,-122.35874595000001,5.151951788707265,7.230118737883442,2.468707914924646
531,BUREAU,BALLARD,2001,1.0,4.0,21055.0,5.5,47.663293284999995,-122.3755106,4.964221904824874,6.676467594246271,1.5197823242531436
532,Warehouse,MAGQUEE,1974,1.0,3.0,0.0,72.0,47.659224755,-122.38434485,4.750192008342128,6.356845842880778,1.9166402204478272
533,OTHER,EAST,2006,1.0,6.0,0.0,72.0,47.65527294,-122.3213499,5.156667248835249,7.406276124094435,2.8598654538039168
534,BUREAU,LAKE,2008,1.0,4.0,88855.0,73.5,47.64906144,-122.3481336,5.306688741153299,6.945976146225615,1.789293454068857
535,BUREAU,LAKE,2000,1.0,2.0,25800.0,17.0,47.649306190000004,-122.35189975,4.887471010719139,6.921422132168244,1.8692116140428765
536,BUREAU,MAGQUEE,1998,1.0,5.0,0.0,52.5,47.628351205,-122.34201565999999,5.043456594182331,6.862862654975828,1.7062026350345425
537,RESIDENCE,LAKE,2008,1.0,5.0,103650.0,72.0,47.628858515000005,-122.3287986,5.458220726071954,7.3119747987512245,2.47914327498996
538,Laboratoire,LAKE,1999,1.0,4.0,18382.0,72.0,47.630815915,-122.32689185000001,5.063513495616834,7.5664876698721795,3.062711639074231
539,BUREAU,MAGQUEE,2000,1.0,7.0,84689.0,88.5,47.622477935,-122.3590553,5.383590982362986,6.924721095580637,1.8163229555858382
540,BUREAU,MAGQUEE,1974,1.0,5.0,18720.0,84.5,47.619475265,-122.35638420000001,5.012541972775836,6.672426048834918,1.7957048725483662
541,BUREAU,DOWNTOWN,1902,1.0,3.0,0.0,51.0,47.61472804,-122.35573925,4.885886805344396,7.083078114830039,2.417449211148746
542,BUREAU,DOWNTOWN,1975,1.0,8.0,23630.0,65.0,47.61739298,-122.347850845,5.176091259055681,6.9644961930491665,2.030146671379632
543,BUREAU,DOWNTOWN,1953,1.0,7.0,0.0,82.0,47.61628,-122.33391,5.438323960048083,7.218549946449523,2.169733197942518
544,BUREAU,DOWNTOWN,1983,1.0,15.0,116280.0,84.5,47.615894389999994,-122.34159962999999,5.577494097685548,7.247025741995786,2.385043291974871
545,BUREAU,DOWNTOWN,1963,1.0,11.0,0.0,86.5,47.614601914999994,-122.33941466,5.227938097369417,7.032373627727106,2.524386844893229
546,OTHER,DOWNTOWN,1981,1.0,33.0,0.0,84.5,47.61436659,-122.33878478,5.632867097062892,8.446736463915336,3.2916056454518023
547,BUREAU,DOWNTOWN,1981,1.0,19.0,89778.0,90.5,47.614164509999995,-122.3346176,5.583782354699162,7.196303139918462,2.039628511911649
548,SOIN,DOWNTOWN,1925,1.0,18.0,28870.0,67.5,47.612811185,-122.336990855,5.561022630806397,7.355267725359876,2.7747069333830305
549,BOUTIQUE,DOWNTOWN,1929,1.0,4.0,0.0,73.5,47.612030015,-122.33484562000001,4.8971870765801535,6.970515155928288,2.0988713730543775
550,BUREAU,DOWNTOWN,1979,1.0,7.0,87160.0,93.5,47.610669599999994,-122.3446272,5.117745114274399,6.718708634593746,1.9406793048671829
551,OTHER,DOWNTOWN,1999,1.0,0.0,220092.5,72.0,47.612882025000005,-122.33529300000001,5.976802381782185,7.675045236908302,2.5183703788439855
552,RESIDENCE,EAST,1908,1.0,4.0,0.0,72.0,47.615025225,-122.31991909999999,4.744449457446798,6.54879586935107,2.163493750921329
553,BUREAU,DOWNTOWN,1908,1.0,10.0,0.0,92.0,47.61040831,-122.3404042,5.123845110173893,6.646777605852094,2.155744016932286
554,BOUTIQUE,DOWNTOWN,1940,1.0,3.0,0.0,55.0,47.609478525,-122.33707675,4.919695084604297,6.405100765111577,1.4431046507146599
555,BOUTIQUE,DOWNTOWN,1924,1.0,3.0,0.0,39.0,47.60928389,-122.337600055,4.889609802180703,6.899382847941322,1.7945877216589108
556,BUREAU,DOWNTOWN,1909,1.0,6.0,0.0,61.0,47.607612985,-122.34095445,4.709422615797341,6.439748279083856,1.2830395330571598
557,BUREAU,DOWNTOWN,1970,1.0,29.0,0.0,46.5,47.607982875000005,-122.33512426499999,5.6894704683059985,7.535573653635737,2.491717384870996
558,BUREAU,DOWNTOWN,1929,1.0,27.0,13320.0,62.0,47.60769,-122.33544,5.335600301859129,7.2107492825229045,2.805989928572589
559,BUREAU,DOWNTOWN,1921,1.0,13.0,0.0,13.0,47.60749343,-122.3352206,5.276863742639605,7.2791822437229925,2.12251077061032
560,BUREAU,DOWNTOWN,1998,1.0,13.0,74481.0,25.0,47.605738040000006,-122.33444409,5.468056226024673,7.231965934401514,2.0752912653609448
561,BUREAU,DOWNTOWN,1910,1.0,7.0,0.0,80.0,47.60581272,-122.33926925,5.08762527081082,6.741043444676255,1.6606803056986164
562,BUREAU,DOWNTOWN,1921,1.0,3.0,0.0,88.5,47.603723965,-122.33345032,4.718485080730141,6.296593074006754,1.1398717887447845
563,BUREAU,DOWNTOWN,1911,1.0,17.0,0.0,63.5,47.603031765,-122.33363434,5.0668475109739,6.831102766129507,2.220260726180503
564,BUREAU,DOWNTOWN,1981,1.0,42.0,201121.0,94.0,47.605865234999996,-122.33010548,6.096581562209686,7.600467687293865,2.4334493642088173
565,BUREAU,DOWNTOWN,1924,1.0,4.0,0.0,67.0,47.603717855,-122.33261449,4.80037335489135,6.474533562024643,1.5525465479556604
566,BUREAU,DOWNTOWN,1970,1.0,22.0,98556.0,84.5,47.604063435,-122.33211481000001,5.3570882910950495,6.921500494375582,1.7648196060519852
567,BUREAU,DOWNTOWN,1985,1.0,76.0,319400.0,85.0,47.604600195,-122.330503095,6.290528757696574,7.971949753892296,2.933704955309466
568,SOIN,EAST,1988,1.0,5.0,99314.0,16.0,47.606488735,-122.3216853,5.27494026017079,6.933353106112934,1.9580820584513345
569,ECOLE,CENTRAL,1916,1.0,2.0,0.0,72.0,47.609518745,-122.31504585,4.779033419262118,5.790847244009255,0.7772052052449216
570,BUREAU,DOWNTOWN,1910,1.0,6.0,13700.0,83.5,47.598086025,-122.33368841500001,4.977723605288848,6.61071616109041,1.5466406436433768
571,BUREAU,DOWNTOWN,1971,1.0,9.0,0.0,76.0,47.603382675,-122.328842535,5.351906412090988,7.180530007880778,2.5940440959704425
572,BUREAU,DOWNTOWN,1998,1.0,8.0,124788.0,96.5,47.598817775,-122.3309185,5.649588934286463,7.138439396502628,1.9817557451969208
573,OTHER,GREATER,1939,1.0,2.0,0.0,72.0,47.59287251000001,-122.3345734,4.767096471322528,6.224922071062134,1.739771503396042
574,BUREAU,GREATER,1907,1.0,6.0,0.0,30.0,47.589589245,-122.3336811,4.794975744051132,6.637899047721914,1.4812265777071416
575,Warehouse,GREATER,1960,1.0,1.0,0.0,82.5,47.584679425,-122.32686305,4.8650802744320085,6.363703151694149,1.8456705798642954
576,OTHER,GREATER,1944,1.0,4.0,0.0,72.0,47.582902450000006,-122.3235347,5.002544722439355,7.158694536875657,2.2529732416038586
577,OTHER,GREATER,1985,1.0,1.0,0.0,72.0,47.582734744999996,-122.3250776,4.820418224108697,6.770510106480323,1.8541506094714708
578,Warehouse,GREATER,1952,1.0,2.0,0.0,72.0,47.57641499,-122.3386503,5.063213226318806,6.515125519445723,1.9780760984872336
579,OTHER,GREATER,1969,1.0,1.0,0.0,72.0,47.57289218,-122.3350363,4.733766852764115,6.003738340003687,1.5919545550467356
580,OTHER,GREATER,1970,1.0,1.0,0.0,72.0,47.563004344999996,-122.3256053,5.1513269397102315,6.828503222696856,1.67180062784929
581,BUREAU,GREATER,1950,1.0,1.0,0.0,94.5,47.556771985,-122.3317194,4.9713222452428125,6.790218729738388,2.1541271200198966
582,BUREAU,GREATER,1973,1.0,2.0,0.0,70.5,47.552528575,-122.32751392,5.193647663766761,6.815031255974864,1.760618038345851
583,Warehouse,GREATER,1966,1.0,1.0,0.0,12.5,47.54886458,-122.32439525000001,5.041904226616327,6.272484539867111,1.1159045980987423
584,BUREAU,GREATER,1975,1.0,5.0,0.0,60.0,47.546988139999996,-122.3288106,5.37684693859751,7.0438532794749324,1.8871581120988834
585,BOUTIQUE,GREATER,1969,1.0,1.0,0.0,100.0,47.54326,-122.33134,4.855628169887986,5.181140996904063,0.02530586526477026
586,Warehouse,GREATER,1969,1.0,1.0,0.0,29.5,47.536169055,-122.332595,4.7439015504851785,6.633094266530202,2.095174394711635
587,BOUTIQUE,GREATER,1979,1.0,1.0,0.0,33.5,47.525711044999994,-122.3307401,4.739414102698695,6.4201647118920295,1.9224487834240582
588,BOUTIQUE,DELRIDGE,1992,1.0,1.0,0.0,80.5,47.522232079999995,-122.36870160000001,5.032649310343298,6.8641791246664585,2.195192927037081
589,OTHER,EAST,2002,1.0,6.0,272900.0,72.0,47.66482021,-122.29765115,5.557985744817699,6.952885682886388,2.0543065658483997
590,BOUTIQUE,GREATER,1963,1.0,1.0,0.0,58.0,47.579025065,-122.29982225,4.705735456788012,6.862750695912931,2.266977411923493
591,BUREAU,DELRIDGE,1929,1.0,3.0,0.0,50.0,47.541049205,-122.33767145,4.930062226735009,6.9422111388826595,1.9608784751491968
592,OTHER,NORTH,2000,1.0,5.0,19820.0,72.0,47.709110960000004,-122.3249754,5.481807970147046,7.058556379284145,2.0422633952825335
593,BOUTIQUE,GREATER,1986,1.0,1.0,0.0,45.5,47.565492545,-122.33819299999999,5.614458483566655,7.1589909409952694,2.6257350449549897
594,RESIDENCE,DOWNTOWN,1902,1.0,4.0,0.0,72.0,47.599487925000005,-122.3309098,4.865222456290179,6.037467699449367,1.4432779604264305
595,BUREAU,MAGQUEE,2008,1.0,4.0,100176.0,74.5,47.625432294999996,-122.36769505,5.385044723599683,6.97509742950219,1.818417741836549
596,BUREAU,DOWNTOWN,1900,1.0,6.0,15840.0,82.0,47.599074025,-122.332359,4.981184137398354,6.737296926349982,1.8698722427732872
597,Warehouse,GREATER,1946,1.0,1.0,0.0,68.0,47.56732814,-122.33522165,5.25385390818252,6.4494916732914085,1.2928411098032984
598,Warehouse,GREATER,1917,1.0,1.0,0.0,72.0,47.575007105,-122.33750885,4.814833364847876,5.790563737997681,0.6338884856018976
599,Warehouse,DELRIDGE,1966,1.0,1.0,0.0,97.5,47.572550754999995,-122.35744940000001,5.232060481228874,5.801751488901968,0.6453511216439272
600,BUREAU,MAGQUEE,1994,1.0,10.0,0.0,87.0,47.63264,-122.34171,5.5815070643628,7.057294322608623,2.0257972413102916
601,BUREAU,DOWNTOWN,2009,1.0,17.0,138098.0,91.0,47.602275235,-122.327294705,5.6162275749349755,7.1268644292042005,1.970186061386147
602,RESIDENCE,EAST,2009,1.0,6.0,54300.0,57.5,47.658483430000004,-122.312636875,5.087781417809542,6.710382830913685,1.919817173201948
603,BOUTIQUE,EAST,1956,1.0,2.0,0.0,72.0,47.663108640000004,-122.29959840000001,4.97221672817236,6.764931392111289,2.0527575925443173
604,ECOLE,CENTRAL,1988,1.0,1.0,0.0,81.0,47.6016549,-122.31538028,4.723652660766369,6.280509396742397,1.1238516409670858
605,Warehouse,GREATER,1966,1.0,2.0,0.0,51.0,47.51290869499999,-122.283902055,5.089905111439398,6.450101190440573,1.293368797030217
606,Warehouse,GREATER,1978,1.0,1.0,0.0,91.5,47.511761234999994,-122.282323665,4.78138193624174,5.9853401704591676,1.3811808078250896
607,SOIN,EAST,1994,4.0,14.0,0.0,56.5,47.608951,-122.322402,6.24698332158293,8.461107397837115,4.0814774780744685
608,OTHER,MAGQUEE,1928,2.0,4.0,0.0,84.0,47.619106564999996,-122.35867805000001,5.06545974858346,7.039347315138533,2.5852165634697766
609,RESIDENCE,EAST,2004,1.0,4.0,21612.0,72.0,47.60453796,-122.32032778,4.888808287941675,6.436230255301854,1.3282826603002162
610,SOIN,EAST,1990,1.0,5.0,159157.0,63.0,47.60787741,-122.3198493,5.4615270386154195,7.088234208648125,2.134575849585377
611,OTHER,NORTH,1987,1.0,5.0,0.0,30.0,47.699368445000005,-122.32378365,4.955524197789119,6.886121048620396,1.729425863019153
612,Warehouse,BALLARD,2004,1.0,4.0,6458.0,85.5,47.658116265000004,-122.3644205,4.941173406099363,6.070938892016036,1.1465038403407997
613,SOIN,EAST,1928,1.0,3.0,15479.0,54.0,47.61142131,-122.3213375,4.921415932394864,6.824025289943085,2.3643445860821855
614,HOTEL,EAST,2003,1.0,6.0,50017.0,27.0,47.61195438,-122.32043479999999,5.177666336013047,7.132403408746081,2.662032148294686
615,OTHER,MAGQUEE,1999,1.0,5.0,0.0,72.0,47.621480095,-122.34819375000001,5.151425014709031,7.285257145601412,2.5407121692737062
616,HOTEL,MAGQUEE,2008,1.0,5.0,21273.0,8.0,47.62562,-122.35121,5.048659284784932,6.975178235198636,2.445557502431367
617,Warehouse,EAST,1988,1.0,4.0,0.0,84.0,47.618186754999996,-122.31729135,5.123289633493744,6.024688398627348,0.8682285301103178
618,Warehouse,DELRIDGE,1970,1.0,1.0,0.0,1.0,47.53927949,-122.34341885,4.847572659142112,7.1465492044646926,2.4818521765585766
619,BOUTIQUE,WEST,1995,1.0,1.0,0.0,59.0,47.714136214999996,-122.3427356,5.007875743767586,7.023825630348735,2.444894614162555
620,ECOLE,CENTRAL,1988,1.0,3.0,0.0,87.0,47.6022912,-122.2917857,4.743141163573161,6.181936722695219,1.0253058652647702
621,ECOLE,CENTRAL,1974,1.5,4.0,0.0,72.0,47.59969269,-122.30367075000001,4.970850107642727,6.8625993288258975,1.9351606907437287
622,OTHER,GREATER,2002,1.0,3.0,0.0,72.0,47.580706875000004,-122.3306542,5.5289976411143495,7.320314576627308,2.4060737424637537
623,Warehouse,WEST,1965,1.0,1.0,0.0,87.0,47.573166005000004,-122.3600913,5.182885216002427,6.062017595152195,1.208435535735254
624,SOIN,CENTRAL,1910,1.0,6.0,0.0,58.0,47.607028035,-122.30958464,5.506431967374237,7.4065814789044255,2.276434328485414
625,BOUTIQUE,GREATER,1958,1.0,1.0,0.0,54.0,47.548546485,-122.32271515,4.870275119627895,6.7255346211236935,2.113193149180467
626,SOIN,EAST,2003,1.0,5.0,112980.0,69.5,47.6056366,-122.3214798,5.439537948165413,7.0118718251487575,1.8551877896317008
627,Warehouse,NORTH,1987,1.0,4.0,0.0,95.0,47.708231435,-122.3018622,4.905039928076212,5.854763307441887,1.245755224619583
628,ECOLE,WEST,1950,1.0,1.0,0.0,91.5,47.579789945,-122.3872704,4.786630768031185,6.388490645465453,1.9856391724981113
629,BOUTIQUE,EAST,1996,1.0,3.0,0.0,73.0,47.613481635,-122.32121655,5.076239819775025,6.9925083997132305,2.4022455103931146
630,OTHER,GREATER,2008,1.0,2.0,0.0,72.0,47.59383737,-122.32438082,4.714799013688134,6.29585303097422,1.1391658366315647
631,RESIDENCE,GREATER,1921,1.0,3.0,12586.0,12.0,47.587095739999995,-122.3346868,4.820451057797269,6.763137001231078,1.6064245731337832
632,BUREAU,EAST,1960,1.0,3.0,48510.0,1.0,47.6619529,-122.312165405,5.056691461280354,7.252908499198462,2.1032253928927798
633,RESIDENCE,LAKE,2000,1.0,3.0,36093.0,63.0,47.648691709999994,-122.333168925,4.9688517087700985,6.253588928399334,1.2291164111159962
634,CULTE,EAST,1957,1.0,2.0,0.0,86.5,47.677448805,-122.289903375,4.346744054604849,5.89643673308619,1.471964939082202
635,ECOLE,EAST,1955,1.0,1.0,0.0,88.0,47.69059321,-122.29769857,4.669614368021466,6.35488003996344,1.9336953670559338
636,RESIDENCE,GREATER,1962,1.0,1.0,0.0,72.0,47.544248894999996,-122.308684175,4.650307523131937,6.312586273624163,1.4840859131258686
637,Warehouse,GREATER,1976,1.0,1.0,0.0,1.0,47.541450925,-122.329676565,4.644438589467838,6.219326284214117,1.062655709235102
638,BOUTIQUE,GREATER,1965,1.0,1.0,0.0,11.5,47.541191265,-122.327098135,4.444044795918076,6.102639112964421,1.4160964562008376
639,Warehouse,GREATER,2001,1.0,1.0,0.0,3.0,47.55431523,-122.336391995,4.665956029453957,6.398014495594683,1.2412867369419591
640,OTHER,GREATER,1994,2.0,1.0,0.0,72.0,47.541977779999996,-122.30587383,4.357934847000454,6.318560046970738,1.9869602052159863
641,BUREAU,CENTRAL,1910,1.0,3.0,0.0,71.5,47.60193739,-122.31447047,4.585009279902461,6.279547917718772,1.558941824971208
642,CULTE,WEST,1922,1.0,2.0,0.0,67.5,47.685854055,-122.35456542,4.322674031751425,5.905349590597665,1.5793351247789684
643,ECOLE,WEST,1954,1.0,2.0,0.0,93.5,47.57749544,-122.40712214,4.711714457204993,6.289220553143122,1.8410525470799737
644,BOUTIQUE,GREATER,1967,1.0,1.0,0.0,43.0,47.51108273,-122.28087170500001,4.681250285083047,6.36309335823317,1.971062234023075
645,Warehouse,GREATER,1979,1.0,1.0,0.0,72.0,47.51420531,-122.279401785,4.4212747912103465,5.7715912519556625,0.8518588616798296
646,Warehouse,GREATER,1969,1.0,1.0,0.0,9.0,47.5102434,-122.28155613,4.572302233692734,6.400006214864074,1.8664029272372311
647,Warehouse,GREATER,1981,1.0,1.0,0.0,73.5,47.512015655,-122.28085963000001,4.482516286606368,5.534003283599571,0.3774645227724875
648,Warehouse,GREATER,1979,1.0,1.0,0.0,72.0,47.510926075,-122.282606485,4.47717915679053,5.611127968173167,0.4541218385604475
649,OTHER,EAST,1928,1.0,3.0,0.0,72.0,47.68740371,-122.27033053,4.601745013635368,7.026395675056856,2.5995721228421456
650,CULTE,BALLARD,1914,1.0,2.0,0.0,92.5,47.681601655,-122.37511932999999,4.526197074370194,5.67576615843941,1.2956072898807238
651,BUREAU,BALLARD,1979,1.0,3.0,0.0,44.5,47.665994080000004,-122.38512742500001,4.638489256954637,6.513490067372038,1.358681072156541
652,BUREAU,BALLARD,1978,1.0,2.0,0.0,10.5,47.675252285,-122.408392685,4.454722935672532,6.295425022205025,1.6001521939160983
653,BUREAU,BALLARD,1963,1.0,3.0,0.0,72.0,47.674435974999994,-122.40756257,4.348791467560584,6.139576506365264,0.9828928500602829
654,RESTAURANT,BALLARD,1977,1.0,3.0,0.0,72.0,47.674035384999996,-122.407675335,4.3563892115442755,6.198300002071659,1.0416102617409637
655,Laboratoire,DOWNTOWN,1946,1.0,2.0,22000.0,1.0,47.616201114999996,-122.330880835,4.649217992456271,7.008335730898828,2.141374899895645
656,BUREAU,DOWNTOWN,1929,1.0,3.0,0.0,72.0,47.61753888,-122.33278228,4.334453751150931,5.12671570368574,-0.03151705144606486
657,BUREAU,DOWNTOWN,1937,1.0,2.0,0.0,86.0,47.61832601,-122.33341322,4.4558798371847255,5.924920947220294,1.1109262422664203
658,ECOLE,CENTRAL,1925,1.0,2.0,0.0,92.0,47.608302725,-122.30072533,4.572023086743846,6.293909526154998,1.8516252031533091
659,BOUTIQUE,DOWNTOWN,1917,1.0,2.0,0.0,64.0,47.596741365,-122.31469246,5.168924496728541,6.844392595626987,2.250779241168355
660,OTHER,NORTH,1923,1.0,2.0,0.0,72.0,47.683941085,-122.319253945,4.331670190532614,6.046164176925524,0.8895809897419035
661,ECOLE,WEST,1930,1.0,2.0,0.0,81.5,47.68651744,-122.34223141,4.6776252000044565,6.3271085746789275,1.8898037211331626
662,OTHER,WEST,1917,1.0,2.0,0.0,72.0,47.67746042,-122.35337225,4.44827335520735,6.103739171468721,1.77130230742116
663,RESTAURANT,DOWNTOWN,1955,1.0,2.0,0.0,72.0,47.61477218,-122.34927628,4.491641793477586,6.728684026519199,2.358338039495326
664,BUREAU,DOWNTOWN,1917,1.0,2.0,0.0,72.0,47.61404163,-122.35019368,4.334453751150931,6.251300452237098,1.5405363720192375
665,OTHER,DOWNTOWN,1946,1.0,1.0,0.0,72.0,47.615322785000004,-122.35004864999999,4.361727836017593,5.825655011801622,1.3676512282150712
666,BUREAU,DOWNTOWN,1974,1.0,5.0,13320.0,55.0,47.615846680000004,-122.35117930499999,4.791164125033335,6.655557648893247,2.1706149069139453
667,BUREAU,DOWNTOWN,1942,1.0,3.0,0.0,93.5,47.616841255,-122.35161084,4.810434155922673,6.269472111441743,1.40677975340224
668,CULTE,DOWNTOWN,1948,1.0,2.0,0.0,13.0,47.616278995,-122.350853425,4.320561680195237,6.03677481428209,1.6442195799573742
669,BUREAU,DOWNTOWN,1925,1.0,3.0,0.0,65.0,47.61588,-122.34965,4.3131287138451935,5.90434355854767,0.7474118078864233
670,CULTE,WEST,1926,1.0,2.0,0.0,95.5,47.573757474999994,-122.411740805,4.344942162765236,5.75586670107092,1.374025446192619
671,BOUTIQUE,WEST,1968,1.0,1.0,0.0,98.0,47.727499405,-122.345598255,4.682497064356279,5.9095143668383665,1.3295489839019523
672,OTHER,WEST,2002,1.0,1.0,0.0,72.0,47.72778979,-122.34627787,4.4760196460713155,6.06953860310307,1.1903316981702914
673,OTHER,WEST,1968,1.0,1.0,0.0,72.0,47.72969445,-122.34543246,4.335116750280586,6.798882506460974,2.365712561892493
674,CULTE,WEST,1949,1.0,2.0,0.0,85.0,47.56639947,-122.38731904,4.329682569297099,5.980787721678933,1.630283720565421
675,ECOLE,DOWNTOWN,1992,1.0,2.0,0.0,72.0,47.617287725,-122.334943245,4.461243337580773,5.651057877391089,1.1861024815597847
676,ECOLE,DOWNTOWN,1928,1.0,3.0,0.0,72.0,47.617893515000006,-122.33573457,4.334453751150931,5.50457543919849,0.7965471795187365
677,BOUTIQUE,EAST,1996,1.0,1.0,0.0,85.5,47.664600185,-122.29952037999999,4.410524172586189,6.079135195904197,1.2481132312752563
678,BOUTIQUE,EAST,1956,1.0,2.0,0.0,16.5,47.66315182,-122.298075645,4.412662107372581,6.709401131104453,2.2188925241185435
679,BOUTIQUE,EAST,2003,1.0,2.0,0.0,81.0,47.66315182,-122.298075645,4.698665891746858,6.534222176435027,1.4683424063826114
680,BUREAU,DOWNTOWN,1929,1.0,2.0,0.0,95.0,47.60259814,-122.33231677,4.301637582726872,5.72574780025704,1.2166251447198766
681,BUREAU,DOWNTOWN,1900,1.0,7.0,0.0,92.5,47.602466385,-122.3337263,4.373316665173873,5.895260583585274,0.9999945712511167
682,BUREAU,DOWNTOWN,1902,1.0,3.0,0.0,69.0,47.602355805,-122.333767505,4.372230583250113,5.935922913710514,0.7794790191202821
683,RESIDENCE,DOWNTOWN,1903,1.0,3.0,0.0,72.0,47.602842120000005,-122.33407678,4.456366033129043,6.017518351739701,1.3423273214805247
684,RESIDENCE,DOWNTOWN,1978,1.0,2.0,12379.0,52.5,47.604073285,-122.333796635,4.5859004415047915,6.351438985423166,1.1947705055513056
685,BUREAU,DOWNTOWN,1906,1.0,5.0,0.0,24.0,47.604073285,-122.333796635,4.428782511496954,6.300581939828338,1.1439470877825562
686,BOUTIQUE,DOWNTOWN,1906,1.0,2.0,0.0,70.0,47.604073285,-122.333796635,4.670245853074124,6.207482415320862,1.0508405500767553
687,BUREAU,DOWNTOWN,1979,1.0,3.0,26640.0,41.0,47.604181170000004,-122.333329725,4.806112110169091,6.357816904163689,1.2063632934011825
688,BUREAU,DOWNTOWN,1908,1.0,3.0,0.0,46.5,47.612881130000005,-122.34805396499999,4.459392487759231,6.13091941562193,1.441640254131371
689,BUREAU,DOWNTOWN,1954,1.0,3.0,4968.0,59.5,47.617091904999995,-122.34968943999999,4.525718413121268,6.336771926420801,1.917645402466663
690,BOUTIQUE,DOWNTOWN,1931,1.0,2.0,0.0,27.0,47.61652984,-122.34868716,4.4194600727860704,6.220637486727731,1.550475125693204
691,BUREAU,DOWNTOWN,1926,1.0,3.0,7820.0,50.0,47.616133160000004,-122.34768242999999,4.760573253944394,6.378004904511032,1.221283623145144
692,RESIDENCE,DOWNTOWN,1954,1.0,2.0,6080.0,72.0,47.615325350000006,-122.346555505,4.45782136366791,5.682474989594718,0.5259850780600865
693,HOTEL,DOWNTOWN,1990,1.0,5.0,0.0,82.0,47.614785615,-122.34529603499999,4.7619278384205295,6.407123025332544,1.8252149865127267
694,OTHER,DOWNTOWN,1955,1.0,2.0,0.0,2.5,47.613227165,-122.33709540000001,4.503654519242959,6.248623605967778,1.09189178675618
695,BUREAU,DOWNTOWN,1925,1.0,2.0,13660.0,41.0,47.61266854,-122.338636375,4.6444188931263355,6.274481099404328,1.6856554995548199
696,RESTAURANT,DOWNTOWN,1923,1.0,3.0,0.0,72.0,47.61337356,-122.338929715,4.349879487231628,6.562013896049776,2.123625603809918
697,Laboratoire,DOWNTOWN,1926,1.0,4.0,0.0,72.0,47.61741961,-122.35485771,4.692397416582036,7.496221650282857,3.0688399198213445
698,BOUTIQUE,DOWNTOWN,1925,1.0,1.0,1263.0,72.0,47.61819794,-122.355025145,4.394889257167419,5.615501835552781,1.0750022221917122
699,SOIN,DOWNTOWN,1952,1.0,4.0,0.0,55.0,47.614617735,-122.342128395,4.426023015689876,6.182826784708581,1.0772719334416556
700,OTHER,DOWNTOWN,1922,1.0,2.0,0.0,72.0,47.61603736,-122.344723495,4.576801895828913,6.499047046096301,1.9374084969089043
701,BUREAU,DOWNTOWN,1965,1.0,1.0,0.0,72.0,47.61787961,-122.34151839500001,4.375700184587989,6.019182454525953,1.462019248047692
702,HOTEL,DOWNTOWN,1967,1.0,4.0,0.0,61.5,47.618241395,-122.34132739500001,4.647539444438742,6.420821169141322,1.8492946630454328
703,RESIDENCE,DOWNTOWN,2006,1.0,2.0,22867.0,72.0,47.616057995000006,-122.35403307,4.5288138965177,6.373062078925086,1.4531685985536726
704,ECOLE,MAGQUEE,2001,1.0,1.0,0.0,100.0,47.63196031,-122.35346128500001,4.553943678062436,5.5684034075718145,0.8703620939299133
705,CULTE,WEST,1928,1.0,2.0,0.0,64.5,47.664840025000004,-122.35235957500001,4.662672852708639,6.03898806498818,1.5348597383771252
706,RESIDENCE,EAST,1921,1.0,3.0,0.0,88.0,47.662800695,-122.305049815,4.332418259702485,5.7289781611826704,0.5725702223686964
707,BUREAU,EAST,1989,1.0,2.0,0.0,15.5,47.66468015,-122.30148684,4.309289410655256,6.257330972454041,1.159564381420163
